iter	Accuracy	Logloss
211	0.9239401496	0.2513682959
212	0.9239401496	0.2511200254
213	0.9239401496	0.2508545318
214	0.9226932668	0.250289022
215	0.9226932668	0.2497407953
216	0.9226932668	0.2495051756
217	0.9226932668	0.2494636537
218	0.9239401496	0.2483145511
219	0.9239401496	0.2479562294
220	0.9239401496	0.2473957604
221	0.9251870324	0.246898804
222	0.9251870324	0.2467911057
223	0.9251870324	0.2452876897
224	0.9239401496	0.2450485843
225	0.9239401496	0.2449342307
226	0.9239401496	0.2446949643
227	0.9251870324	0.2442668394
228	0.9239401496	0.2437833191
229	0.9239401496	0.2433512374
230	0.9239401496	0.2424006772
231	0.9251870324	0.2420793783
232	0.9251870324	0.24137222
233	0.9264339152	0.2405211455
234	0.927680798	0.239234886
235	0.9289276808	0.2381657315
236	0.9289276808	0.2379874974
237	0.9301745636	0.2372384841
238	0.9289276808	0.2368886248
239	0.927680798	0.2367668241
240	0.927680798	0.2356035579
241	0.9289276808	0.2346997293
242	0.9301745636	0.233720566
243	0.9301745636	0.2335647742
244	0.933915212	0.2316024342
245	0.933915212	0.2314654256
246	0.9326683292	0.2312088533
247	0.9351620948	0.2304395299
248	0.9351620948	0.2301574808
249	0.9351620948	0.2297137206
250	0.9364089776	0.2285237949
251	0.9364089776	0.2284543121
252	0.9364089776	0.2278751701
253	0.9364089776	0.2276559777
254	0.9376558603	0.2267407537
255	0.9376558603	0.2265252605
256	0.9376558603	0.2258395775
257	0.9364089776	0.2243953315
258	0.9351620948	0.2239648535
259	0.9376558603	0.2231931887
260	0.9376558603	0.2227328129
261	0.9376558603	0.2224507408
262	0.9376558603	0.221684584
263	0.9376558603	0.2211873488
264	0.9376558603	0.2208528244
265	0.9376558603	0.2205872077
266	0.9376558603	0.2204630638
267	0.9389027431	0.219212981
268	0.9389027431	0.2186811915
269	0.9389027431	0.2185505282
270	0.9389027431	0.2180960439
271	0.9389027431	0.2173510848
272	0.9389027431	0.2171588147
273	0.9389027431	0.2170353007
274	0.9389027431	0.2163565799
275	0.9389027431	0.2160382766
276	0.9389027431	0.2158099979
277	0.9389027431	0.2151790879
278	0.9389027431	0.2150033746
279	0.9389027431	0.2141500309
280	0.9389027431	0.2134658784
281	0.9389027431	0.2130856471
282	0.9389027431	0.2129113947
283	0.9401496259	0.2126043089
284	0.9389027431	0.2119908505
285	0.9389027431	0.2115814701
286	0.9389027431	0.211311178
287	0.9401496259	0.2104558898
288	0.9401496259	0.2094950137
289	0.9401496259	0.2089493071
290	0.9401496259	0.2087423131
291	0.9401496259	0.2085301521
292	0.9401496259	0.208162356
293	0.9401496259	0.2076788625
294	0.9401496259	0.206331573
295	0.9401496259	0.2061236278
296	0.9413965087	0.2058478789
297	0.9426433915	0.2050051034
298	0.9426433915	0.2042042507
299	0.9426433915	0.2040134164
300	0.9426433915	0.2035444131
301	0.9426433915	0.2032437802
302	0.9426433915	0.2029813903
303	0.9438902743	0.2018314172
304	0.9438902743	0.2011395521
305	0.9438902743	0.2007520243
306	0.9438902743	0.2004749949
307	0.9438902743	0.2001953639
308	0.9463840399	0.1994345253
309	0.9463840399	0.1990130609
310	0.9488778055	0.1982569853
311	0.9488778055	0.1979534747
312	0.9488778055	0.1976956156
313	0.9488778055	0.197496444
314	0.9488778055	0.1970515433
315	0.9501246883	0.1961004863
316	0.9513715711	0.1952814004
317	0.9501246883	0.1939462333
318	0.9513715711	0.193163951
319	0.9513715711	0.1929181306
320	0.9513715711	0.1928224001
321	0.9513715711	0.1918501957
322	0.9513715711	0.1917239832
323	0.9513715711	0.1913927183
324	0.9513715711	0.1909716172
325	0.9513715711	0.1904337345
326	0.9513715711	0.1901420925
327	0.9513715711	0.1897979754
328	0.9513715711	0.1896344877
329	0.9513715711	0.189471967
330	0.9513715711	0.1892265203
331	0.9513715711	0.1890146025
332	0.9513715711	0.1886949153
333	0.9513715711	0.1883496107
334	0.9513715711	0.1880462595
335	0.9513715711	0.1875818463
336	0.9513715711	0.1870415921
337	0.9526184539	0.1866765795
338	0.9526184539	0.1864235127
339	0.9526184539	0.1860157633
340	0.9526184539	0.1858104244
341	0.9526184539	0.1852939215
342	0.9526184539	0.1849367271
343	0.9526184539	0.1841874953
344	0.9526184539	0.1840799126
345	0.9526184539	0.1838492947
346	0.9526184539	0.1836621712
347	0.9538653367	0.183132196
348	0.9538653367	0.183036192
349	0.9538653367	0.1827491919
350	0.9538653367	0.1824966181
351	0.9538653367	0.1823271861
352	0.9538653367	0.1818597222
353	0.9538653367	0.1813634717
354	0.9538653367	0.1803673635
355	0.9538653367	0.179692769
356	0.9538653367	0.179452236
357	0.9538653367	0.1789171464
358	0.9538653367	0.1786116542
359	0.9538653367	0.1782331596
360	0.9538653367	0.1780900117
361	0.9538653367	0.1779970174
362	0.9538653367	0.1775554877
363	0.9538653367	0.1774958407
364	0.9538653367	0.1773715588
365	0.9538653367	0.1771848521
366	0.9563591022	0.1764521445
367	0.9563591022	0.1760893413
368	0.9563591022	0.1756935776
369	0.9563591022	0.1754499823
370	0.9563591022	0.174933843
371	0.957605985	0.1745679016
372	0.9588528678	0.1740132923
373	0.9588528678	0.1739094788
374	0.9588528678	0.1737912266
375	0.9588528678	0.1737333355
376	0.9588528678	0.1734255458
377	0.9588528678	0.1728734986
378	0.9588528678	0.1726672769
379	0.9588528678	0.171888114
380	0.9600997506	0.1713446683
381	0.9600997506	0.170922421
382	0.9600997506	0.1699665344
383	0.9600997506	0.1694817816
384	0.9600997506	0.1689322203
385	0.9600997506	0.168780352
386	0.9600997506	0.1686874502
387	0.9600997506	0.1684682574
388	0.9600997506	0.1682228441
389	0.9600997506	0.1679998745
390	0.9600997506	0.1674405991
391	0.9588528678	0.1673414669
392	0.9600997506	0.1672060891
393	0.9600997506	0.1665150245
394	0.9600997506	0.166310626
395	0.9600997506	0.1660640414
396	0.9600997506	0.1654248387
397	0.9600997506	0.1650086968
398	0.9600997506	0.1644732295
399	0.9600997506	0.1641662318
400	0.9600997506	0.1637753043
401	0.9600997506	0.1631033066
402	0.9600997506	0.1623114203
403	0.9613466334	0.1621444643
404	0.9613466334	0.1616764811
405	0.9613466334	0.1613640912
406	0.9613466334	0.1612249966
407	0.9613466334	0.1606350279
408	0.9613466334	0.1605203509
409	0.9613466334	0.1604546458
410	0.9613466334	0.1603533229
411	0.9613466334	0.1600858616
412	0.9613466334	0.1594824289
413	0.9613466334	0.1590484412
414	0.9613466334	0.1583541322
415	0.9613466334	0.1576837626
416	0.9613466334	0.1575661815
417	0.9613466334	0.1574848032
418	0.9613466334	0.1570470413
419	0.9613466334	0.1569419806
420	0.963840399	0.1561898971
421	0.9625935162	0.1558237928
422	0.9625935162	0.1551897115
423	0.9625935162	0.1550954936
424	0.9625935162	0.1550625775
425	0.9650872818	0.1545225576
426	0.9650872818	0.1542795353
427	0.9650872818	0.1539110632
428	0.9650872818	0.1534214758
429	0.9650872818	0.1531409289
430	0.963840399	0.1529285319
431	0.963840399	0.1526365089
432	0.963840399	0.1520747427
433	0.963840399	0.1515812305
434	0.963840399	0.1510293803
435	0.963840399	0.150672133
436	0.963840399	0.1503330632
437	0.963840399	0.1501316992
438	0.963840399	0.1496032649
439	0.963840399	0.1492644133
440	0.963840399	0.1492135633
441	0.963840399	0.1489546554
442	0.963840399	0.1484062036
443	0.963840399	0.1481951132
444	0.963840399	0.1481816521
445	0.963840399	0.1481157495
446	0.963840399	0.147819521
447	0.963840399	0.1476740311
448	0.963840399	0.1474733635
449	0.963840399	0.1473964627
450	0.9650872818	0.1469723473
451	0.9650872818	0.1469359217
452	0.9650872818	0.146798195
453	0.9650872818	0.1465148921
454	0.9650872818	0.1464747391
455	0.9675810474	0.1461143799
456	0.9675810474	0.146014862
457	0.9675810474	0.1457737542
458	0.9675810474	0.1451660416
459	0.9675810474	0.1448809429
460	0.9675810474	0.1445805762
461	0.9688279302	0.1441477212
462	0.9688279302	0.1440922442
463	0.9688279302	0.143741607
464	0.9688279302	0.1432284711
465	0.9675810474	0.1430205037
466	0.9675810474	0.1427266428
467	0.9675810474	0.1425407418
468	0.9675810474	0.1424329107
469	0.9675810474	0.1420271904
470	0.9675810474	0.1419717212
471	0.9688279302	0.1417956917
472	0.9688279302	0.1416965216
473	0.9688279302	0.141432721
474	0.970074813	0.1410615961
475	0.970074813	0.1409958458
476	0.970074813	0.1409193056
477	0.970074813	0.1405060972
478	0.9713216958	0.1403146091
479	0.9725685786	0.140072416
480	0.9725685786	0.1399566758
481	0.9725685786	0.1395091737
482	0.9725685786	0.1390148655
483	0.9725685786	0.1387549314
484	0.9725685786	0.1384659495
485	0.9725685786	0.1382572378
486	0.9725685786	0.1380801519
487	0.9725685786	0.1378519258
488	0.9725685786	0.1377595353
489	0.9725685786	0.1376718812
490	0.9725685786	0.137607068
491	0.9725685786	0.1371575542
492	0.9725685786	0.1370868366
493	0.9725685786	0.1368228536
494	0.9725685786	0.136792565
495	0.9725685786	0.1365885632
496	0.9725685786	0.1362886259
497	0.9725685786	0.1362504713
498	0.9713216958	0.135768209
499	0.9713216958	0.1355394404
