iter	Accuracy	Logloss
195	0.9039900249	0.2782769967
196	0.9039900249	0.2777655601
197	0.9039900249	0.2777086884
198	0.9064837905	0.275963027
199	0.9064837905	0.2749212475
200	0.9064837905	0.2746300068
201	0.9077306733	0.2736831659
202	0.9102244389	0.2715781855
203	0.9077306733	0.2711993502
204	0.9089775561	0.2706265551
205	0.9102244389	0.2695015425
206	0.9152119701	0.2684237065
207	0.9152119701	0.2682196252
208	0.9152119701	0.2681251406
209	0.9152119701	0.2679008683
210	0.9152119701	0.2670468134
211	0.9127182045	0.2661926887
212	0.9139650873	0.2655825388
213	0.9152119701	0.2646182169
214	0.9139650873	0.2638101679
215	0.9139650873	0.2635333491
216	0.9139650873	0.2619669387
217	0.9139650873	0.2617715737
218	0.9139650873	0.2611600261
219	0.9152119701	0.2606694295
220	0.9164588529	0.260191728
221	0.9164588529	0.2599163269
222	0.9139650873	0.2596741318
223	0.9139650873	0.2596343014
224	0.9152119701	0.2591605259
225	0.9139650873	0.258970733
226	0.9152119701	0.2581769201
227	0.9152119701	0.257666519
228	0.9152119701	0.257086947
229	0.9152119701	0.2566931047
230	0.9164588529	0.2560611315
231	0.9177057357	0.2550667301
232	0.9177057357	0.254240027
233	0.9177057357	0.2541315524
234	0.9177057357	0.2531622222
235	0.9177057357	0.2522028952
236	0.9177057357	0.2520295028
237	0.9177057357	0.2518785465
238	0.9177057357	0.2513662361
239	0.9177057357	0.2507749198
240	0.9189526185	0.2501147943
241	0.9189526185	0.2493014454
242	0.9189526185	0.2486335192
243	0.9189526185	0.2481147748
244	0.9189526185	0.2476947427
245	0.9189526185	0.247306573
246	0.9189526185	0.2472676826
247	0.9201995012	0.2464204829
248	0.9189526185	0.2462111629
249	0.9201995012	0.2455236771
250	0.9201995012	0.2449705617
251	0.9201995012	0.2443776475
252	0.9201995012	0.2436686358
253	0.9201995012	0.2435369167
254	0.9201995012	0.2430623529
255	0.9226932668	0.2421760241
256	0.9226932668	0.2414169948
257	0.9226932668	0.2409203103
258	0.9226932668	0.240664336
259	0.9226932668	0.2405879948
260	0.9239401496	0.2402262885
261	0.9239401496	0.2400609141
262	0.9239401496	0.2400056414
263	0.9251870324	0.2397164753
264	0.9251870324	0.239504489
265	0.9251870324	0.2391907217
266	0.9251870324	0.238393618
267	0.9251870324	0.2383602638
268	0.9251870324	0.2378745063
269	0.9251870324	0.2372110621
270	0.9251870324	0.2368933249
271	0.9251870324	0.236307185
272	0.9251870324	0.2362906945
273	0.9251870324	0.2355719156
274	0.9251870324	0.2351560492
275	0.9251870324	0.2351271185
276	0.9251870324	0.2344456176
277	0.9251870324	0.2340211505
278	0.9251870324	0.2333268213
279	0.9251870324	0.2332674974
280	0.9264339152	0.2326859677
281	0.9264339152	0.2325489974
282	0.927680798	0.2322907539
283	0.927680798	0.2319557633
284	0.927680798	0.2319314564
285	0.927680798	0.2312051831
286	0.927680798	0.2311751755
287	0.927680798	0.2300580987
288	0.9289276808	0.2283575128
289	0.9289276808	0.2283263571
290	0.9289276808	0.2280752954
291	0.9289276808	0.2273344011
292	0.9289276808	0.2271236597
293	0.9289276808	0.2269339768
294	0.9301745636	0.2260122027
295	0.9301745636	0.2259867739
296	0.9301745636	0.2255097747
297	0.9289276808	0.2250428642
298	0.9289276808	0.2248256855
299	0.9289276808	0.2244945142
300	0.9301745636	0.2239946107
301	0.9289276808	0.2232788769
302	0.9289276808	0.2229544394
303	0.9289276808	0.2222766863
304	0.9289276808	0.2221106916
305	0.9289276808	0.2219142105
306	0.9301745636	0.2217584875
307	0.9301745636	0.2213577688
308	0.9301745636	0.2208954111
309	0.9314214464	0.2203859822
310	0.9314214464	0.2201902899
311	0.9314214464	0.219972531
312	0.9314214464	0.2195466911
313	0.9314214464	0.2192728275
314	0.9314214464	0.2182774037
315	0.9314214464	0.2177897807
316	0.9314214464	0.2173012713
317	0.9314214464	0.2170749177
318	0.9314214464	0.2165234481
319	0.9326683292	0.2159661533
320	0.9314214464	0.2154873018
321	0.9314214464	0.2151649372
322	0.9326683292	0.2142249412
323	0.9314214464	0.2137732663
324	0.933915212	0.2127215155
325	0.933915212	0.2123689027
326	0.9364089776	0.2114065073
327	0.9364089776	0.2111280325
328	0.9364089776	0.2109602239
329	0.9364089776	0.2107154568
330	0.9364089776	0.2105393754
331	0.9364089776	0.2100404752
332	0.9376558603	0.2098693254
333	0.9376558603	0.2089921215
334	0.9376558603	0.2089723326
335	0.9376558603	0.2085458584
336	0.9389027431	0.2079055965
337	0.9376558603	0.2075832532
338	0.9376558603	0.207534653
339	0.9376558603	0.2075139594
340	0.9376558603	0.2073387813
341	0.9389027431	0.2068372104
342	0.9401496259	0.2061146495
343	0.9401496259	0.2055285434
344	0.9401496259	0.2050338776
345	0.9426433915	0.2045351676
346	0.9438902743	0.2043721777
347	0.9438902743	0.2043442138
348	0.9438902743	0.2036734176
349	0.9438902743	0.2030995646
350	0.9451371571	0.2026136603
351	0.9438902743	0.2023701815
352	0.9438902743	0.2021741016
353	0.9438902743	0.2021488198
354	0.9438902743	0.2018307645
355	0.9451371571	0.2009859887
356	0.9451371571	0.2009448939
357	0.9451371571	0.20079618
358	0.9463840399	0.2003478294
359	0.9463840399	0.1998969438
360	0.9463840399	0.199189333
361	0.9463840399	0.1985618298
362	0.9463840399	0.1981658889
363	0.9463840399	0.1977921072
364	0.9463840399	0.1975637718
365	0.9476309227	0.1972817476
366	0.9476309227	0.1968174472
367	0.9476309227	0.1965355655
368	0.9476309227	0.196322095
369	0.9476309227	0.1960281831
370	0.9476309227	0.1957296594
371	0.9476309227	0.1953530411
372	0.9476309227	0.195126597
373	0.9476309227	0.1947396307
374	0.9463840399	0.1940052266
375	0.9463840399	0.1938640598
376	0.9463840399	0.1927586646
377	0.9463840399	0.1925318555
378	0.9463840399	0.1917105938
379	0.9463840399	0.1915112911
380	0.9463840399	0.191490227
381	0.9463840399	0.191414091
382	0.9463840399	0.1911770131
383	0.9463840399	0.1908671325
384	0.9463840399	0.1905498594
385	0.9463840399	0.1904223445
386	0.9463840399	0.1903934157
387	0.9463840399	0.1900571862
388	0.9476309227	0.1896347174
389	0.9476309227	0.1888698395
390	0.9476309227	0.1885629679
391	0.9476309227	0.188551822
392	0.9463840399	0.1879519434
393	0.9463840399	0.1877180567
394	0.9463840399	0.1871402562
395	0.9488778055	0.1865126352
396	0.9488778055	0.1862877895
397	0.9488778055	0.1860648352
398	0.9488778055	0.1859750134
399	0.9488778055	0.185604267
400	0.9488778055	0.185479891
401	0.9488778055	0.1854092638
402	0.9488778055	0.1852356288
403	0.9513715711	0.184742026
404	0.9513715711	0.1845808894
405	0.9526184539	0.183906482
406	0.9526184539	0.1837146414
407	0.9526184539	0.1829587821
408	0.9513715711	0.1825677196
409	0.9513715711	0.1825477533
410	0.9513715711	0.1822387569
411	0.9513715711	0.1818804229
412	0.9513715711	0.1818639985
413	0.9513715711	0.1817286298
414	0.9513715711	0.1809666646
415	0.9513715711	0.1809547209
416	0.9513715711	0.1804748135
417	0.9513715711	0.1804507534
418	0.9513715711	0.1802799829
419	0.9501246883	0.179944789
420	0.9513715711	0.1795610927
421	0.9513715711	0.1794468056
422	0.9513715711	0.1793906571
423	0.9513715711	0.179058561
424	0.9513715711	0.1790441547
425	0.9526184539	0.1788189167
426	0.9526184539	0.1787814254
427	0.9526184539	0.1784677575
428	0.9526184539	0.1782576854
429	0.9526184539	0.1779645042
430	0.9526184539	0.177864096
431	0.9526184539	0.1777685494
432	0.9526184539	0.1776690208
433	0.9526184539	0.177606424
434	0.9526184539	0.1775854305
435	0.9538653367	0.1772137584
436	0.9538653367	0.1767302215
437	0.9551122195	0.1764962312
438	0.9551122195	0.1758796803
439	0.9563591022	0.1755243395
440	0.9563591022	0.1752418774
441	0.9563591022	0.1752104743
442	0.957605985	0.1748789785
443	0.957605985	0.1747117236
444	0.957605985	0.1742922604
445	0.957605985	0.1741628439
446	0.957605985	0.1740819288
447	0.957605985	0.1739145055
448	0.957605985	0.1738159072
449	0.957605985	0.173610293
450	0.957605985	0.1735540025
451	0.957605985	0.1733916166
452	0.957605985	0.1733081488
453	0.957605985	0.1726611457
454	0.957605985	0.1720192054
455	0.9588528678	0.1719340549
456	0.957605985	0.1717252336
457	0.957605985	0.1713947534
458	0.957605985	0.1712377083
459	0.9588528678	0.1707244834
460	0.9588528678	0.1706080655
461	0.957605985	0.1703235687
462	0.957605985	0.169675332
463	0.957605985	0.1695093458
464	0.957605985	0.1692064962
465	0.957605985	0.1689823854
466	0.957605985	0.1686541714
467	0.957605985	0.1682542276
468	0.9588528678	0.1674006139
469	0.9588528678	0.1672953881
470	0.9625935162	0.1666253063
471	0.9613466334	0.166173057
472	0.9613466334	0.1656118917
473	0.9613466334	0.1652884879
474	0.9613466334	0.1651605653
475	0.9613466334	0.165130111
476	0.9613466334	0.1649640698
477	0.9613466334	0.1648633826
478	0.9613466334	0.1646220622
479	0.9613466334	0.1643670088
480	0.9613466334	0.1639167328
481	0.9613466334	0.1637415778
482	0.9613466334	0.1636237995
483	0.9613466334	0.1634340297
484	0.9613466334	0.1632842802
485	0.9613466334	0.1629949129
486	0.9613466334	0.1629475857
487	0.9613466334	0.1627258583
488	0.9600997506	0.1621768713
489	0.9600997506	0.1618854444
490	0.9600997506	0.1615545274
491	0.9600997506	0.1612162055
492	0.9600997506	0.1607492175
493	0.9600997506	0.1602192399
494	0.9600997506	0.1600417551
495	0.9600997506	0.1598265165
496	0.9600997506	0.1597396295
497	0.9600997506	0.159463319
498	0.9600997506	0.1593710084
499	0.9600997506	0.1591257905
