iter	Accuracy	Logloss
154	1	0.01226397779
155	1	0.01214221415
156	1	0.01202272588
157	1	0.01190545178
158	1	0.01179033279
159	1	0.01167731189
160	1	0.01156633399
161	1	0.01145734588
162	1	0.01135029614
163	1	0.01124513507
164	1	0.01114181461
165	1	0.01104028829
166	1	0.01094051115
167	1	0.01084243969
168	1	0.01074603182
169	1	0.01065124678
170	1	0.0105580451
171	1	0.01046638856
172	1	0.01037624015
173	1	0.01028756399
174	1	0.01020032529
175	1	0.01011449037
176	1	0.01003002653
177	1	0.009946902091
178	1	0.009865086293
179	1	0.009784549311
180	1	0.009705262198
181	1	0.009627196854
182	1	0.009550326001
183	1	0.009474623151
184	1	0.009400062579
185	1	0.009326619294
186	1	0.009254269016
187	1	0.009182988149
188	1	0.009112753762
189	1	0.009043543557
190	1	0.00897533586
191	1	0.008908109587
192	1	0.008841844235
193	1	0.008776519854
194	1	0.008712117035
195	1	0.00864861689
196	1	0.008586001031
197	1	0.008524251561
198	1	0.008463351053
199	1	0.008403282535
200	1	0.008344029477
201	1	0.008285575777
202	1	0.008227905747
203	1	0.008171004099
204	1	0.008114855933
205	1	0.008059446727
206	1	0.008004762322
207	1	0.007950788912
208	1	0.007897513036
209	1	0.007844921561
210	1	0.007793001681
211	1	0.007741740899
212	1	0.007691127021
213	1	0.007641148149
214	1	0.007591792669
215	1	0.007543049244
216	1	0.007494906806
217	1	0.007447354549
218	1	0.007400381919
219	1	0.007353978608
220	1	0.007308134549
221	1	0.007262839906
222	1	0.007218085068
223	1	0.007173860645
224	1	0.007130157459
225	1	0.00708696654
226	1	0.00704427912
227	1	0.007002086625
228	1	0.006960380674
229	1	0.006919153069
230	1	0.006878395795
231	1	0.00683810101
232	1	0.006798261045
233	1	0.006758868394
234	1	0.006719915717
235	1	0.006681395828
236	1	0.006643301696
237	1	0.006605626438
238	1	0.006568363319
239	1	0.006531505742
240	1	0.006495047252
241	1	0.006458981524
242	1	0.006423302368
243	1	0.00638800372
244	1	0.006353079639
245	1	0.006318524307
246	1	0.006284332024
247	1	0.006250497206
248	1	0.00621701438
249	1	0.006183878182
250	1	0.006151083357
251	1	0.006118624753
252	1	0.006086497321
253	1	0.006054696109
254	1	0.006023216264
255	1	0.005992053027
256	1	0.00596120173
257	1	0.005930657797
258	1	0.005900416738
259	1	0.005870474151
260	1	0.005840825717
261	1	0.005811467197
262	1	0.005782394435
263	1	0.00575360335
264	1	0.005725089941
265	1	0.005696850278
266	1	0.005668880505
267	1	0.005641176838
268	1	0.005613735563
269	1	0.005586553031
270	1	0.005559625662
271	1	0.005532949941
272	1	0.005506522416
273	1	0.005480339695
274	1	0.005454398451
275	1	0.005428695412
276	1	0.005403227367
277	1	0.005377991161
278	1	0.005352983693
279	1	0.005328201919
280	1	0.005303642847
281	1	0.005279303536
282	1	0.005255181097
283	1	0.005231272692
284	1	0.005207575528
285	1	0.005184086864
286	1	0.005160804003
287	1	0.005137724295
288	1	0.005114845134
289	1	0.005092163959
290	1	0.00506967825
291	1	0.005047385532
292	1	0.005025283368
293	1	0.005003369363
294	1	0.004981641162
295	1	0.004960096447
296	1	0.004938732939
297	1	0.004917548397
298	1	0.004896540616
299	1	0.004875707424
300	1	0.004855046688
301	1	0.004834556307
302	1	0.004814234214
303	1	0.004794078376
304	1	0.004774086789
305	1	0.004754257485
306	1	0.004734588524
307	1	0.004715077998
308	1	0.004695724028
309	1	0.004676524765
310	1	0.004657478387
311	1	0.004638583103
312	1	0.004619837146
313	1	0.00460123878
314	1	0.004582786293
315	1	0.004564478
316	1	0.004546312241
317	1	0.004528287381
318	1	0.004510401811
319	1	0.004492653945
320	1	0.004475042221
321	1	0.0044575651
322	1	0.004440221066
323	1	0.004423008626
324	1	0.004405926309
325	1	0.004388972665
326	1	0.004372146265
327	1	0.004355445702
328	1	0.004338869589
329	1	0.004322416558
330	1	0.004306085262
331	1	0.004289874373
332	1	0.004273782583
333	1	0.004257808601
334	1	0.004241951156
335	1	0.004226208994
336	1	0.004210580878
337	1	0.00419506559
338	1	0.00417966193
339	1	0.004164368712
340	1	0.004149184768
341	1	0.004134108947
342	1	0.004119140113
343	1	0.004104277145
344	1	0.004089518939
345	1	0.004074864406
346	1	0.00406031247
347	1	0.004045862073
348	1	0.004031512168
349	1	0.004017261724
350	1	0.004003109724
351	1	0.003989055164
352	1	0.003975097054
353	1	0.003961234416
354	1	0.003947466287
355	1	0.003933791716
356	1	0.003920209764
357	1	0.003906719505
358	1	0.003893320025
359	1	0.003880010422
360	1	0.003866789806
361	1	0.003853657298
362	1	0.003840612031
363	1	0.00382765315
364	1	0.003814779809
365	1	0.003801991174
366	1	0.003789286423
367	1	0.003776664743
368	1	0.003764125331
369	1	0.003751667395
370	1	0.003739290153
371	1	0.003726992832
372	1	0.003714774672
373	1	0.003702634918
374	1	0.003690572826
375	1	0.003678587664
376	1	0.003666678706
377	1	0.003654845236
378	1	0.003643086547
379	1	0.00363140194
380	1	0.003619790726
381	1	0.003608252223
382	1	0.003596785758
383	1	0.003585390667
384	1	0.003574066293
385	1	0.003562811986
386	1	0.003551627107
387	1	0.003540511021
388	1	0.003529463104
389	1	0.003518482737
390	1	0.00350756931
391	1	0.003496722219
392	1	0.003485940868
393	1	0.003475224667
394	1	0.003464573035
395	1	0.003453985397
396	1	0.003443461183
397	1	0.003432999832
398	1	0.003422600788
399	1	0.003412263502
400	1	0.003401987433
401	1	0.003391772043
402	1	0.003381616803
403	1	0.003371521188
404	1	0.003361484681
405	1	0.00335150677
406	1	0.003341586949
407	1	0.003331724717
408	1	0.00332191958
409	1	0.003312171048
410	1	0.003302478639
411	1	0.003292841873
412	1	0.003283260278
413	1	0.003273733387
414	1	0.003264260738
415	1	0.003254841873
416	1	0.00324547634
417	1	0.003236163693
418	1	0.00322690349
419	1	0.003217695293
420	1	0.003208538669
421	1	0.003199433193
422	1	0.00319037844
423	1	0.003181373991
424	1	0.003172419435
425	1	0.00316351436
426	1	0.003154658363
427	1	0.003145851043
428	1	0.003137092003
429	1	0.003128380852
430	1	0.003119717203
431	1	0.003111100671
432	1	0.003102530877
433	1	0.003094007445
434	1	0.003085530005
435	1	0.003077098188
436	1	0.003068711632
437	1	0.003060369976
438	1	0.003052072863
439	1	0.003043819943
440	1	0.003035610866
441	1	0.003027445287
442	1	0.003019322864
443	1	0.003011243261
444	1	0.003003206142
445	1	0.002995211177
446	1	0.002987258037
447	1	0.002979346399
448	1	0.002971475943
449	1	0.002963646349
450	1	0.002955857305
451	1	0.002948108498
452	1	0.002940399621
453	1	0.002932730369
454	1	0.00292510044
455	1	0.002917509535
456	1	0.002909957359
457	1	0.002902443618
458	1	0.002894968023
459	1	0.002887530287
460	1	0.002880130126
461	1	0.002872767257
462	1	0.002865441404
463	1	0.002858152289
464	1	0.00285089964
465	1	0.002843683186
466	1	0.00283650266
467	1	0.002829357796
468	1	0.002822248332
469	1	0.002815174008
470	1	0.002808134566
471	1	0.002801129751
472	1	0.002794159311
473	1	0.002787222996
474	1	0.002780320558
475	1	0.002773451751
476	1	0.002766616333
477	1	0.002759814063
478	1	0.002753044702
479	1	0.002746308016
480	1	0.002739603768
481	1	0.002732931729
482	1	0.002726291668
483	1	0.002719683359
484	1	0.002713106576
485	1	0.002706561095
486	1	0.002700046697
487	1	0.002693563161
488	1	0.002687110272
489	1	0.002680687814
490	1	0.002674295575
491	1	0.002667933343
492	1	0.00266160091
493	1	0.002655298069
494	1	0.002649024614
495	1	0.002642780342
496	1	0.002636565052
497	1	0.002630378544
498	1	0.00262422062
499	1	0.002618091085
