iter	Accuracy	Logloss
421	0.9564134496	0.1685342763
422	0.9564134496	0.1684778948
423	0.9564134496	0.1678346839
424	0.9564134496	0.1675687339
425	0.9564134496	0.1671418372
426	0.9564134496	0.1668119385
427	0.9564134496	0.1664994887
428	0.9564134496	0.1663621202
429	0.9564134496	0.1662406391
430	0.9564134496	0.1659407561
431	0.9564134496	0.1655920417
432	0.9564134496	0.1654549906
433	0.9564134496	0.1651971366
434	0.9564134496	0.1650160705
435	0.9564134496	0.1645916953
436	0.9564134496	0.1637815125
437	0.9564134496	0.1636906941
438	0.9564134496	0.1635328203
439	0.9564134496	0.1634242591
440	0.9564134496	0.1631843462
441	0.9564134496	0.1629322536
442	0.9564134496	0.1625866019
443	0.9564134496	0.162435439
444	0.9564134496	0.1619634802
445	0.9564134496	0.1618548087
446	0.9564134496	0.1614477441
447	0.9564134496	0.1613387588
448	0.9576587796	0.1609190592
449	0.9576587796	0.160712492
450	0.9576587796	0.1602888954
451	0.9576587796	0.159994583
452	0.9576587796	0.1590758973
453	0.9576587796	0.158661531
454	0.9576587796	0.1584387401
455	0.9576587796	0.1583258038
456	0.9564134496	0.1581125253
457	0.9564134496	0.1575931113
458	0.9576587796	0.1571627522
459	0.9576587796	0.1567358697
460	0.9601494396	0.1563379761
461	0.9589041096	0.1557755986
462	0.9589041096	0.1555639806
463	0.9589041096	0.154910559
464	0.9589041096	0.1545682579
465	0.9589041096	0.1542350874
466	0.9601494396	0.1541042436
467	0.9589041096	0.1538591422
468	0.9601494396	0.1538041681
469	0.9601494396	0.1537446439
470	0.9601494396	0.1525450237
471	0.9601494396	0.1520694499
472	0.9601494396	0.1518075524
473	0.9613947696	0.1516637085
474	0.9613947696	0.1514750838
475	0.9613947696	0.1513115899
476	0.9613947696	0.15125592
477	0.9613947696	0.1511861059
478	0.9613947696	0.151085919
479	0.9613947696	0.1509214584
480	0.9613947696	0.1504357089
481	0.9613947696	0.1501609735
482	0.9613947696	0.1501027809
483	0.9613947696	0.1499747979
484	0.9613947696	0.1497782726
485	0.9626400996	0.1496551621
486	0.9626400996	0.1495139561
487	0.9626400996	0.1493399709
488	0.9626400996	0.1488836793
489	0.9626400996	0.1485765646
490	0.9626400996	0.1484600327
491	0.9626400996	0.1483271395
492	0.9626400996	0.1480945653
493	0.9626400996	0.1479964445
494	0.9626400996	0.1477592868
495	0.9626400996	0.147246054
496	0.9626400996	0.1471131973
497	0.9626400996	0.146756644
498	0.9626400996	0.1465499849
499	0.9626400996	0.1464710584
