iter	Accuracy	Logloss
75	0.8640897756	0.34341915
76	0.8640897756	0.3430390023
77	0.8640897756	0.3430225701
78	0.8640897756	0.3429925396
79	0.8653366584	0.3423809637
80	0.8653366584	0.3417734403
81	0.8653366584	0.3409259786
82	0.8653366584	0.3403252276
83	0.8653366584	0.3402774179
84	0.8653366584	0.3402386352
85	0.8653366584	0.3399393813
86	0.8653366584	0.3398989663
87	0.8653366584	0.3396416674
88	0.8653366584	0.3394826224
89	0.8653366584	0.3391470962
90	0.8640897756	0.3384502077
91	0.8665835411	0.3373817576
92	0.8703241895	0.3357211845
93	0.8703241895	0.3347238086
94	0.8703241895	0.334625284
95	0.8703241895	0.3337717289
96	0.8703241895	0.3328330136
97	0.8715710723	0.3325383681
98	0.8703241895	0.3324873235
99	0.8715710723	0.3321709577
100	0.8703241895	0.3321390946
101	0.8703241895	0.3314766767
102	0.8715710723	0.3310594814
103	0.8715710723	0.3302254271
104	0.8703241895	0.3294070714
105	0.8703241895	0.3292901274
106	0.8703241895	0.3292393092
107	0.8715710723	0.3280134028
108	0.8715710723	0.3269703274
109	0.8728179551	0.3261581843
110	0.8753117207	0.3246456368
111	0.8765586035	0.3242074121
112	0.8765586035	0.3239618166
113	0.8765586035	0.3232269288
114	0.8765586035	0.3226069339
115	0.8765586035	0.3225591064
116	0.8765586035	0.3225296263
117	0.8765586035	0.3224702865
118	0.8753117207	0.3221782658
119	0.8790523691	0.3213795802
120	0.8790523691	0.3213795698
121	0.8790523691	0.3209906998
122	0.8778054863	0.3191796734
123	0.8790523691	0.3189379825
124	0.8790523691	0.3177425818
125	0.8790523691	0.3173682291
126	0.8790523691	0.3167970817
127	0.8790523691	0.3163506629
128	0.8790523691	0.316047044
129	0.8790523691	0.3160470428
130	0.8790523691	0.3156890454
131	0.8790523691	0.315177595
132	0.8802992519	0.314718707
133	0.8802992519	0.3144198805
134	0.8802992519	0.3140902992
135	0.8802992519	0.3139498355
136	0.8827930175	0.3124926447
137	0.8815461347	0.311328829
138	0.8815461347	0.311055195
139	0.8815461347	0.3110184785
140	0.8815461347	0.310224676
141	0.8827930175	0.3101897498
142	0.8827930175	0.3101531059
143	0.8827930175	0.3100893095
144	0.8827930175	0.3097246679
145	0.8827930175	0.3096813627
146	0.8827930175	0.309661528
147	0.8827930175	0.3089430534
148	0.8827930175	0.308912437
149	0.8827930175	0.3088984351
150	0.8840399002	0.3085899836
151	0.885286783	0.3081673632
152	0.885286783	0.3070416434
153	0.885286783	0.3067433904
154	0.885286783	0.3061307969
155	0.8877805486	0.3046331134
156	0.8877805486	0.3042458451
157	0.8865336658	0.3037335671
158	0.8865336658	0.3030389583
159	0.8865336658	0.3029792473
160	0.8865336658	0.3029304842
161	0.8865336658	0.3025336556
162	0.8877805486	0.301952577
163	0.8877805486	0.3015563663
164	0.8877805486	0.3014484167
165	0.8890274314	0.3009089719
166	0.8890274314	0.3003837214
167	0.8890274314	0.2993395085
168	0.8902743142	0.298737072
169	0.891521197	0.2982524714
170	0.8902743142	0.2977551133
171	0.8902743142	0.2973054614
172	0.8902743142	0.2961925548
173	0.8902743142	0.2958977784
174	0.8902743142	0.29573457
175	0.8902743142	0.2948023768
176	0.891521197	0.2939649903
177	0.8927680798	0.2934692897
178	0.8952618454	0.2929172201
179	0.8952618454	0.2917562459
180	0.8952618454	0.2916913151
181	0.897755611	0.2899258305
182	0.8965087282	0.2895636894
183	0.8990024938	0.2883848725
184	0.8990024938	0.2875866502
185	0.8990024938	0.2870124053
186	0.8990024938	0.2869757844
187	0.9002493766	0.2859716518
188	0.9002493766	0.2844833636
189	0.9002493766	0.28326331
190	0.9002493766	0.2829793143
191	0.9002493766	0.2822100897
192	0.9002493766	0.2813956083
193	0.9002493766	0.2812942878
194	0.9002493766	0.2804717688
195	0.9014962594	0.2798825531
196	0.9027431421	0.2797170839
197	0.9027431421	0.2793258753
198	0.9027431421	0.2787226107
199	0.9027431421	0.2777699692
200	0.9027431421	0.2776954665
201	0.9027431421	0.2769919914
202	0.9039900249	0.276594537
203	0.9052369077	0.2753414216
204	0.9039900249	0.274455621
205	0.9052369077	0.273572183
206	0.9039900249	0.2726614034
207	0.9052369077	0.2720542926
208	0.9064837905	0.2710712722
209	0.9052369077	0.270467656
210	0.9039900249	0.2698630215
211	0.9052369077	0.2695541017
212	0.9064837905	0.2690543012
213	0.9064837905	0.2686041527
214	0.9064837905	0.2681278294
215	0.9064837905	0.2677699947
216	0.9064837905	0.2676303421
217	0.9077306733	0.2669052557
218	0.9089775561	0.265878856
219	0.9089775561	0.2657212023
220	0.9089775561	0.2654565691
221	0.9089775561	0.2646316703
222	0.9102244389	0.263782875
223	0.9114713217	0.2628347964
224	0.9114713217	0.2627352586
225	0.9114713217	0.2621950489
226	0.9114713217	0.2618827252
227	0.9127182045	0.2609882982
228	0.9127182045	0.2599936178
229	0.9127182045	0.2594555051
230	0.9114713217	0.2584349063
231	0.9127182045	0.2575433153
232	0.9114713217	0.2566243776
233	0.9114713217	0.2560190393
234	0.9114713217	0.2555006796
235	0.9114713217	0.2549393167
236	0.9127182045	0.2540331814
237	0.9127182045	0.253993272
238	0.9127182045	0.2533340554
239	0.9127182045	0.2531689283
240	0.9152119701	0.2517919384
241	0.9164588529	0.2505865255
242	0.9164588529	0.2505487913
243	0.9164588529	0.2500410292
244	0.9164588529	0.2497069671
245	0.9164588529	0.2494359405
246	0.9164588529	0.2490125243
247	0.9164588529	0.2487739632
248	0.9177057357	0.2482405646
249	0.9177057357	0.2474422236
250	0.9201995012	0.2469689274
251	0.9201995012	0.2463910016
252	0.9201995012	0.2463563731
253	0.9201995012	0.2461691127
254	0.921446384	0.246023955
255	0.921446384	0.2455343635
256	0.921446384	0.2445364646
257	0.9226932668	0.2433493623
258	0.9226932668	0.2430601531
259	0.9226932668	0.2426603793
260	0.9226932668	0.2421414748
261	0.921446384	0.2419082668
262	0.921446384	0.2418459229
263	0.921446384	0.2411844786
264	0.921446384	0.2401284522
265	0.9226932668	0.2398201761
266	0.9226932668	0.2396939643
267	0.9226932668	0.2391209484
268	0.9226932668	0.2387181474
269	0.9226932668	0.2386959858
270	0.9239401496	0.2383864016
271	0.9251870324	0.2380423569
272	0.9251870324	0.2379184988
273	0.9251870324	0.2376415962
274	0.9251870324	0.2371047173
275	0.9251870324	0.2369701937
276	0.9251870324	0.2365513128
277	0.9264339152	0.236325541
278	0.9264339152	0.2357985794
279	0.9264339152	0.2352076227
280	0.9264339152	0.2349686643
281	0.9289276808	0.2347175362
282	0.9289276808	0.2346372297
283	0.9314214464	0.2342654319
284	0.9301745636	0.2338405498
285	0.9301745636	0.2337975483
286	0.9289276808	0.233482456
287	0.9289276808	0.2330582368
288	0.927680798	0.2324771056
289	0.927680798	0.2321760972
290	0.927680798	0.2316127745
291	0.927680798	0.231158359
292	0.927680798	0.2307425263
293	0.9264339152	0.2297343522
294	0.9251870324	0.2286637622
295	0.9264339152	0.2273427658
296	0.9264339152	0.2273248813
297	0.9264339152	0.2268428375
298	0.9264339152	0.2266395923
299	0.9264339152	0.226149787
300	0.9264339152	0.2251890365
301	0.9264339152	0.2249754143
302	0.9289276808	0.2244310786
303	0.9289276808	0.224405176
304	0.9289276808	0.2237009832
305	0.9289276808	0.2234821222
306	0.9289276808	0.2229574298
307	0.9289276808	0.2225140523
308	0.9289276808	0.2216200536
309	0.927680798	0.2210964324
310	0.927680798	0.220514951
311	0.927680798	0.2201346112
312	0.9289276808	0.2194745733
313	0.9289276808	0.2194352953
314	0.9289276808	0.2190076747
315	0.9289276808	0.2189894353
316	0.9289276808	0.2186360498
317	0.9289276808	0.2183470129
318	0.9289276808	0.2178916653
319	0.9301745636	0.2176181959
320	0.9289276808	0.2174694356
321	0.9314214464	0.2172562592
322	0.9314214464	0.2169941443
323	0.9301745636	0.2167948411
324	0.9289276808	0.2163501849
325	0.9289276808	0.2159270629
326	0.9326683292	0.2155214163
327	0.933915212	0.2149484785
328	0.9314214464	0.2142976558
329	0.9351620948	0.213667671
330	0.9364089776	0.213090183
331	0.9364089776	0.2124063773
332	0.9376558603	0.2120924098
333	0.9364089776	0.2118890127
334	0.9364089776	0.2110840417
335	0.9364089776	0.2102732245
336	0.9364089776	0.2102558931
337	0.9376558603	0.2097300792
338	0.9376558603	0.2091781443
339	0.9376558603	0.2082364991
340	0.9376558603	0.2073131141
341	0.9364089776	0.2066046848
342	0.9364089776	0.2061698115
343	0.9364089776	0.2061068994
344	0.9364089776	0.2054403835
345	0.9364089776	0.2049708834
346	0.9376558603	0.2048135739
347	0.9376558603	0.2043123315
348	0.9389027431	0.2035935392
349	0.9401496259	0.2028198163
350	0.9389027431	0.2026250373
351	0.9389027431	0.2023110615
352	0.9389027431	0.2022387966
353	0.9389027431	0.20162514
354	0.9389027431	0.2008156922
355	0.9401496259	0.2002003038
356	0.9413965087	0.1997413083
357	0.9389027431	0.1989660187
358	0.9401496259	0.1981615327
359	0.9401496259	0.1978338865
360	0.9401496259	0.1974779759
361	0.9401496259	0.1973260332
362	0.9401496259	0.1967889114
363	0.9413965087	0.1963806545
364	0.9413965087	0.1959218021
365	0.9413965087	0.1955809048
366	0.9413965087	0.1950602883
367	0.9413965087	0.1947747689
368	0.9413965087	0.1945235739
369	0.9426433915	0.1936986355
370	0.9426433915	0.1935394995
371	0.9426433915	0.1932209515
372	0.9426433915	0.1930105504
373	0.9463840399	0.1921617011
374	0.9451371571	0.1921304874
375	0.9451371571	0.1919001529
376	0.9476309227	0.1916470097
377	0.9451371571	0.1913735945
378	0.9463840399	0.190440966
379	0.9438902743	0.1903029622
380	0.9463840399	0.1898550858
381	0.9463840399	0.1895318179
382	0.9463840399	0.1894152651
383	0.9451371571	0.1888799021
384	0.9463840399	0.1885837791
385	0.9476309227	0.1884031619
386	0.9488778055	0.1879797155
387	0.9488778055	0.1877352098
388	0.9488778055	0.1875960334
389	0.9476309227	0.1872268453
390	0.9488778055	0.1870759146
391	0.9488778055	0.1866592891
392	0.9488778055	0.1864386069
393	0.9488778055	0.1862055281
394	0.9488778055	0.186191918
395	0.9488778055	0.1860202188
396	0.9476309227	0.185615531
397	0.9476309227	0.1855286371
398	0.9476309227	0.1854191897
399	0.9476309227	0.1851312026
400	0.9476309227	0.1849152322
401	0.9476309227	0.1849040733
402	0.9476309227	0.1845542205
403	0.9488778055	0.1841815094
404	0.9488778055	0.1839627146
405	0.9488778055	0.1839063284
406	0.9488778055	0.1835340953
407	0.9501246883	0.1831627022
408	0.9501246883	0.1830848957
409	0.9501246883	0.1827123128
410	0.9501246883	0.1823797244
411	0.9501246883	0.1818138359
412	0.9501246883	0.1815463944
413	0.9501246883	0.1812369204
414	0.9501246883	0.1811682689
415	0.9501246883	0.1808682949
416	0.9501246883	0.1804451314
417	0.9501246883	0.1802106763
418	0.9488778055	0.1798656905
419	0.9488778055	0.1792272222
420	0.9488778055	0.1790114426
421	0.9488778055	0.1789486275
422	0.9488778055	0.1786475099
423	0.9488778055	0.1784454337
424	0.9488778055	0.1782501323
425	0.9488778055	0.1781691712
426	0.9501246883	0.1777465426
427	0.9513715711	0.1776195093
428	0.9513715711	0.1773017504
429	0.9538653367	0.176136984
430	0.9538653367	0.1759548872
431	0.9551122195	0.1751271475
432	0.9551122195	0.1748495322
433	0.9551122195	0.1748201924
434	0.9551122195	0.174761041
435	0.9551122195	0.1746324349
436	0.9551122195	0.1743467757
437	0.9551122195	0.1738436408
438	0.9551122195	0.1735768055
439	0.9551122195	0.1732237448
440	0.9551122195	0.1726500492
441	0.9551122195	0.1724262528
442	0.9551122195	0.1718393304
443	0.9551122195	0.1715939412
444	0.9551122195	0.171525926
445	0.957605985	0.1712146568
446	0.957605985	0.1711887859
447	0.957605985	0.1707067526
448	0.957605985	0.1702946424
449	0.957605985	0.1698411334
450	0.957605985	0.1697739839
451	0.957605985	0.1691921025
452	0.957605985	0.1689001768
453	0.957605985	0.1687082644
454	0.957605985	0.1681283336
455	0.957605985	0.1677971863
456	0.957605985	0.1671670863
457	0.957605985	0.1663430249
458	0.957605985	0.1662575319
459	0.9563591022	0.1659288617
460	0.9563591022	0.1659148056
461	0.9563591022	0.1657719147
462	0.957605985	0.1651449927
463	0.957605985	0.1647356032
464	0.9588528678	0.1643331464
465	0.9588528678	0.1641669573
466	0.9600997506	0.1636407246
467	0.9600997506	0.1634805957
468	0.9588528678	0.1633731584
469	0.9588528678	0.1627077273
470	0.9588528678	0.1622921388
471	0.9588528678	0.1620256995
472	0.9600997506	0.1615024812
473	0.9600997506	0.1611960494
474	0.9613466334	0.1605723235
475	0.9613466334	0.1605062234
476	0.9625935162	0.1602082537
477	0.9625935162	0.1596699448
478	0.9613466334	0.1592432656
479	0.9613466334	0.1591523552
480	0.9613466334	0.1589667635
481	0.9613466334	0.1589583524
482	0.9625935162	0.158635713
483	0.9625935162	0.1580076488
484	0.9625935162	0.1575634715
485	0.9625935162	0.15737295
486	0.9625935162	0.1569236742
487	0.963840399	0.1565716935
488	0.963840399	0.1565407177
489	0.963840399	0.1561587395
490	0.963840399	0.1560381057
491	0.963840399	0.1556314217
492	0.963840399	0.1554957556
493	0.963840399	0.1548993767
494	0.963840399	0.1548172054
495	0.963840399	0.1547255015
496	0.963840399	0.1545802793
497	0.963840399	0.1544391363
498	0.963840399	0.153901774
499	0.963840399	0.1533749577
