iter	Accuracy	Logloss
199	0.9139650873	0.2629784111
200	0.9139650873	0.2621845783
201	0.9139650873	0.2606166971
202	0.9139650873	0.2595499462
203	0.9139650873	0.258975623
204	0.9139650873	0.2588469508
205	0.9139650873	0.2586020666
206	0.9139650873	0.2585653572
207	0.9139650873	0.2581222148
208	0.9139650873	0.2571126033
209	0.9139650873	0.2563119555
210	0.9139650873	0.2556499211
211	0.9164588529	0.2547396817
212	0.9152119701	0.2545019792
213	0.9152119701	0.253432141
214	0.9152119701	0.2525207041
215	0.9152119701	0.2521687792
216	0.9177057357	0.2516000783
217	0.9177057357	0.2508635832
218	0.9177057357	0.2501194105
219	0.9177057357	0.2499994913
220	0.9164588529	0.249315498
221	0.9164588529	0.2492853515
222	0.9164588529	0.249049074
223	0.9201995012	0.2473011058
224	0.9189526185	0.2471118072
225	0.9201995012	0.2467518521
226	0.9201995012	0.245166758
227	0.9201995012	0.244659281
228	0.9201995012	0.2439981299
229	0.9201995012	0.2427090143
230	0.9201995012	0.2416789237
231	0.9201995012	0.2413010826
232	0.9201995012	0.240879718
233	0.9201995012	0.2403815497
234	0.9189526185	0.2394534446
235	0.9189526185	0.2393909169
236	0.9189526185	0.2388143749
237	0.9189526185	0.238298262
238	0.9189526185	0.2375946056
239	0.9189526185	0.2367114543
240	0.9201995012	0.2361557011
241	0.9201995012	0.2354834267
242	0.9201995012	0.2345623498
243	0.9201995012	0.2334340196
244	0.921446384	0.232826426
245	0.9201995012	0.2317313597
246	0.9201995012	0.2313802421
247	0.921446384	0.2308415011
248	0.921446384	0.2305528303
249	0.921446384	0.2298462179
250	0.9226932668	0.2287284288
251	0.9239401496	0.2285508578
252	0.9239401496	0.2278180005
253	0.9239401496	0.2273809316
254	0.9239401496	0.2270826702
255	0.9251870324	0.2270133731
256	0.9264339152	0.2263302141
257	0.9264339152	0.2260436836
258	0.9264339152	0.2258573708
259	0.9264339152	0.2252315624
260	0.9301745636	0.2240177375
261	0.9301745636	0.2237909571
262	0.9301745636	0.2235275628
263	0.9301745636	0.2228551152
264	0.9289276808	0.222166194
265	0.9289276808	0.2217183287
266	0.9289276808	0.2211243823
267	0.9289276808	0.2201977933
268	0.9301745636	0.2199594419
269	0.9301745636	0.2195287987
270	0.9301745636	0.2186734486
271	0.9314214464	0.2178565439
272	0.9314214464	0.2164554007
273	0.9326683292	0.2161239139
274	0.9326683292	0.2152649947
275	0.9326683292	0.2146414294
276	0.9326683292	0.2146072075
277	0.9326683292	0.2131521553
278	0.9314214464	0.2123507656
279	0.9314214464	0.2122940088
280	0.9326683292	0.2119754346
281	0.9326683292	0.2116914686
282	0.9326683292	0.2115972601
283	0.9326683292	0.2112589124
284	0.9326683292	0.2109577649
285	0.9326683292	0.2106310004
286	0.933915212	0.2103273959
287	0.933915212	0.2098039058
288	0.933915212	0.2095719724
289	0.9376558603	0.2089715625
290	0.9364089776	0.208623886
291	0.9364089776	0.2083165138
292	0.9351620948	0.2076328967
293	0.9351620948	0.2075571861
294	0.9364089776	0.2071636346
295	0.9364089776	0.2070318311
296	0.9351620948	0.206583955
297	0.9351620948	0.2059661748
298	0.933915212	0.2055536567
299	0.9351620948	0.2047847772
300	0.9351620948	0.2044524357
301	0.9376558603	0.2041466053
302	0.9376558603	0.2034141196
303	0.9364089776	0.2030258487
304	0.9364089776	0.2025408138
305	0.9389027431	0.2018765192
306	0.9389027431	0.2016956356
307	0.9401496259	0.200716312
308	0.9401496259	0.2006692245
309	0.9413965087	0.1999804525
310	0.9413965087	0.199822198
311	0.9413965087	0.199356556
312	0.9413965087	0.1991571297
313	0.9413965087	0.198749211
314	0.9413965087	0.198664906
315	0.9413965087	0.1981311517
316	0.9413965087	0.197515612
317	0.9413965087	0.1974985016
318	0.9438902743	0.1969529556
319	0.9438902743	0.1964258922
320	0.9426433915	0.19615402
321	0.9438902743	0.1957321197
322	0.9438902743	0.1956357671
323	0.9438902743	0.194997682
324	0.9438902743	0.1948501915
325	0.9451371571	0.1942969293
326	0.9463840399	0.1938468049
327	0.9463840399	0.1935736467
328	0.9463840399	0.1932844303
329	0.9463840399	0.1930344484
330	0.9463840399	0.1924911264
331	0.9463840399	0.1915162628
332	0.9463840399	0.1913110141
333	0.9476309227	0.1907134217
334	0.9463840399	0.1900632728
335	0.9463840399	0.1895279392
336	0.9476309227	0.1892021487
337	0.9476309227	0.1888524877
338	0.9476309227	0.18880991
339	0.9476309227	0.1885830658
340	0.9476309227	0.1880352693
341	0.9476309227	0.1879812205
342	0.9476309227	0.1873715395
343	0.9463840399	0.1868287194
344	0.9476309227	0.1861471925
345	0.9476309227	0.1858497316
346	0.9476309227	0.1853856238
347	0.9463840399	0.1849180281
348	0.9463840399	0.1841204871
349	0.9463840399	0.1840134513
350	0.9476309227	0.1834630589
351	0.9476309227	0.1831060895
352	0.9476309227	0.1827986587
353	0.9476309227	0.1825389582
354	0.9476309227	0.1824652034
355	0.9476309227	0.1822406581
356	0.9476309227	0.181986176
357	0.9476309227	0.1815628793
358	0.9476309227	0.1814764588
359	0.9476309227	0.1811708906
360	0.9476309227	0.1810515578
361	0.9476309227	0.1808888744
362	0.9476309227	0.1807882249
363	0.9476309227	0.1806563809
364	0.9476309227	0.179778597
365	0.9476309227	0.1797155787
366	0.9476309227	0.1794493702
367	0.9488778055	0.1786799928
368	0.9488778055	0.1786040233
369	0.9501246883	0.1783081651
370	0.9501246883	0.1780963501
371	0.9526184539	0.1775617647
372	0.9526184539	0.1772095672
373	0.9526184539	0.1768367682
374	0.9551122195	0.1765992388
375	0.9551122195	0.1760077084
376	0.9551122195	0.1759485472
377	0.9563591022	0.175251105
378	0.9538653367	0.1744964634
379	0.9551122195	0.1737006593
380	0.9551122195	0.1731524991
381	0.9551122195	0.1727678655
382	0.9563591022	0.1722907072
383	0.9563591022	0.1716092383
384	0.9563591022	0.1711443216
385	0.957605985	0.1707190153
386	0.957605985	0.1704667156
387	0.957605985	0.170140854
388	0.9588528678	0.1695345545
389	0.9588528678	0.1685385674
390	0.9588528678	0.1685023823
391	0.9588528678	0.1681304626
392	0.9588528678	0.1677116698
393	0.9588528678	0.167459225
394	0.9588528678	0.1673105216
395	0.9588528678	0.1666869528
396	0.9588528678	0.1661497324
397	0.9588528678	0.1658825311
398	0.9588528678	0.1654222547
399	0.9588528678	0.1650972346
400	0.9588528678	0.1645884216
401	0.9588528678	0.1642635426
402	0.9588528678	0.1639781633
403	0.9588528678	0.1637234341
404	0.9588528678	0.1632585993
405	0.9588528678	0.163146184
406	0.9588528678	0.1628156516
407	0.9588528678	0.162799652
408	0.9588528678	0.1625260293
409	0.9588528678	0.1625006402
410	0.9588528678	0.1623210077
411	0.9588528678	0.1618620193
412	0.9588528678	0.1614568891
413	0.9588528678	0.1612566923
414	0.9588528678	0.1610358533
415	0.9588528678	0.1600187128
416	0.9588528678	0.1599661531
417	0.9588528678	0.1596842587
418	0.9588528678	0.1595418984
419	0.9588528678	0.1593968632
420	0.9588528678	0.1591063464
421	0.9588528678	0.1588636179
422	0.9600997506	0.158523757
423	0.9600997506	0.1584847244
424	0.9600997506	0.1583447921
425	0.9613466334	0.1582353039
426	0.9613466334	0.1579814253
427	0.9600997506	0.1576913236
428	0.9613466334	0.1570894762
429	0.9613466334	0.1570698148
430	0.9613466334	0.1567007908
431	0.9613466334	0.1565385381
432	0.9613466334	0.156352352
433	0.9613466334	0.1563449235
434	0.9613466334	0.1557571996
435	0.9613466334	0.1555573912
436	0.9613466334	0.155217556
437	0.9613466334	0.1549522247
438	0.9613466334	0.1546784945
439	0.9613466334	0.1546448742
440	0.9613466334	0.1545372515
441	0.9613466334	0.1538804839
442	0.9613466334	0.1537656669
443	0.9613466334	0.1536269648
444	0.9613466334	0.1536225482
445	0.9613466334	0.1532011845
446	0.9613466334	0.1530624426
447	0.9613466334	0.1530537837
448	0.9613466334	0.1527841618
449	0.9613466334	0.1525380711
450	0.9613466334	0.1522802156
451	0.9613466334	0.1518925755
452	0.9613466334	0.1518743958
453	0.9613466334	0.1511595913
454	0.9613466334	0.1505718368
455	0.9613466334	0.1505330175
456	0.9613466334	0.1499517743
457	0.9613466334	0.1497313297
458	0.9613466334	0.1495014533
459	0.9613466334	0.1494231462
460	0.9613466334	0.1492458169
461	0.9613466334	0.1489831346
462	0.9625935162	0.1485993719
463	0.9625935162	0.1477320283
464	0.963840399	0.147295509
465	0.963840399	0.1465733502
466	0.9650872818	0.1462177612
467	0.9650872818	0.1460096762
468	0.9650872818	0.1457481811
469	0.9650872818	0.1456384679
470	0.9650872818	0.1455379758
471	0.9650872818	0.1453093304
472	0.9650872818	0.1450078097
473	0.9650872818	0.1449953416
474	0.9650872818	0.1447283783
475	0.9650872818	0.1445663785
476	0.9650872818	0.1443999401
477	0.9650872818	0.1440848339
478	0.9650872818	0.1438328243
479	0.9650872818	0.1437699187
480	0.9650872818	0.1435779901
481	0.9650872818	0.1433491928
482	0.9663341646	0.1430737487
483	0.9663341646	0.1423691385
484	0.9663341646	0.1420099937
485	0.9663341646	0.1417096117
486	0.9663341646	0.1411912034
487	0.9663341646	0.1409813555
488	0.9675810474	0.1409035411
489	0.9663341646	0.1407137922
490	0.9663341646	0.1404002644
491	0.9663341646	0.14016232
492	0.9663341646	0.1395548449
493	0.9663341646	0.1389372393
494	0.9663341646	0.138857534
495	0.9663341646	0.1387410013
496	0.9663341646	0.1384397824
497	0.9675810474	0.1383357856
498	0.9675810474	0.1382312851
499	0.9675810474	0.1381791608
